,from_author,to_author,year,times,author_x,from_author_node_attr,author_y,to_author_node_attr
612903,2503795677,2102276336,2011,3,2503795677,minority,2102276336,minority
612904,2503795677,2111782228,2003,1,2503795677,minority,2111782228,minority
612908,2503795677,2170094633,2011,1,2503795677,minority,2170094633,minority
612911,2503795677,2337005930,2011,1,2503795677,minority,2337005930,minority
612912,2503795677,2503795677,2003,1,2503795677,minority,2503795677,minority
615452,2509586488,1912451809,2012,1,2509586488,majority,1912451809,minority
615456,2509586488,2111782228,2012,1,2509586488,majority,2111782228,minority
615465,2509586488,2509586488,2013,3,2509586488,majority,2509586488,majority
617495,2514035472,1912451809,2016,1,2514035472,majority,1912451809,minority
617498,2514035472,2111782228,2016,1,2514035472,majority,2111782228,minority
617501,2514035472,2172143840,2016,1,2514035472,majority,2172143840,majority
626437,2547927685,1591126234,2019,1,2547927685,majority,1591126234,minority
626438,2547927685,1912451809,2019,1,2547927685,majority,1912451809,minority
626439,2547927685,2071502217,2019,1,2547927685,majority,2071502217,majority
626441,2547927685,2111782228,2019,1,2547927685,majority,2111782228,minority
626445,2547927685,2172143840,2019,1,2547927685,majority,2172143840,majority
630415,2557949081,2122225837,2013,1,2557949081,majority,2122225837,majority
630418,2557949081,2154142080,2013,1,2557949081,majority,2154142080,majority
630420,2557949081,2235985702,2013,1,2557949081,majority,2235985702,minority
630421,2557949081,2781427284,2013,1,2557949081,majority,2781427284,majority
639093,2571456787,1912451809,2019,1,2571456787,majority,1912451809,minority
639094,2571456787,1964600927,2007,1,2571456787,majority,1964600927,majority
639099,2571456787,2042729121,2007,1,2571456787,majority,2042729121,minority
639103,2571456787,2071502217,2019,1,2571456787,majority,2071502217,majority
639110,2571456787,2111782228,2019,1,2571456787,majority,2111782228,minority
639111,2571456787,2112002542,2019,1,2571456787,majority,2112002542,minority
639113,2571456787,2115006184,2019,1,2571456787,majority,2115006184,majority
639118,2571456787,2135122811,2007,1,2571456787,majority,2135122811,minority
639122,2571456787,2156123980,2007,1,2571456787,majority,2156123980,minority
639123,2571456787,2156123980,2019,1,2571456787,majority,2156123980,minority
639128,2571456787,2172143840,2019,3,2571456787,majority,2172143840,majority
639133,2571456787,2206660394,2019,1,2571456787,majority,2206660394,majority
639137,2571456787,2267615803,2019,1,2571456787,majority,2267615803,majority
639141,2571456787,2342740520,2007,1,2571456787,majority,2342740520,minority
639147,2571456787,2571456787,2002,1,2571456787,majority,2571456787,majority
645594,2581970908,1591126234,2014,1,2581970908,majority,1591126234,minority
645598,2581970908,1912451809,2014,1,2581970908,majority,1912451809,minority
645611,2581970908,2041863746,2015,1,2581970908,majority,2041863746,minority
645621,2581970908,2102276336,2016,1,2581970908,majority,2102276336,minority
645626,2581970908,2111782228,2014,1,2581970908,majority,2111782228,minority
645647,2581970908,2154062492,2012,2,2581970908,majority,2154062492,majority
645648,2581970908,2154062492,2016,1,2581970908,majority,2154062492,majority
645685,2581970908,2581970908,2016,1,2581970908,majority,2581970908,majority
648705,2586504754,60985993,2005,1,2586504754,majority,60985993,minority
648706,2586504754,60985993,2010,1,2586504754,majority,60985993,minority
648712,2586504754,1912451809,2005,1,2586504754,majority,1912451809,minority
648713,2586504754,1916474403,2005,1,2586504754,majority,1916474403,majority
648714,2586504754,2041863746,2005,1,2586504754,majority,2041863746,minority
648722,2586504754,2111782228,2005,3,2586504754,majority,2111782228,minority
648723,2586504754,2112002542,2005,1,2586504754,majority,2112002542,minority
648729,2586504754,2121884963,2005,1,2586504754,majority,2121884963,majority
648736,2586504754,2235985702,2005,1,2586504754,majority,2235985702,minority
648738,2586504754,2252633060,2005,2,2586504754,majority,2252633060,majority
648742,2586504754,2337005930,2005,1,2586504754,majority,2337005930,minority
648743,2586504754,2337005930,2010,1,2586504754,majority,2337005930,minority
649267,2588161151,1376746005,2018,1,2588161151,majority,1376746005,majority
649274,2588161151,1912451809,2017,1,2588161151,majority,1912451809,minority
649278,2588161151,1989569716,2018,1,2588161151,majority,1989569716,minority
649292,2588161151,2111782228,2017,1,2588161151,majority,2111782228,minority
651403,2592011874,1912451809,2016,1,2592011874,majority,1912451809,minority
651406,2592011874,2111782228,2016,1,2592011874,majority,2111782228,minority
651409,2592011874,2172143840,2016,1,2592011874,majority,2172143840,majority
652980,2597728224,1912451809,2013,1,2597728224,majority,1912451809,minority
652989,2597728224,2111782228,2013,1,2597728224,majority,2111782228,minority
653014,2597728224,2597728224,2009,1,2597728224,majority,2597728224,majority
653015,2597728224,2597728224,2016,1,2597728224,majority,2597728224,majority
653016,2597728224,2597728224,2017,1,2597728224,majority,2597728224,majority
653018,2597728224,2799222587,2016,1,2597728224,majority,2799222587,minority
656409,2601494392,1912451809,2016,1,2601494392,majority,1912451809,minority
656412,2601494392,2111782228,2016,1,2601494392,majority,2111782228,minority
656415,2601494392,2172143840,2016,1,2601494392,majority,2172143840,majority
656749,2601925519,1912451809,2014,1,2601925519,majority,1912451809,minority
656753,2601925519,2111782228,2014,1,2601925519,majority,2111782228,minority
658363,2603266298,1912451809,2016,1,2603266298,majority,1912451809,minority
658366,2603266298,2111782228,2016,1,2603266298,majority,2111782228,minority
658369,2603266298,2172143840,2016,1,2603266298,majority,2172143840,majority
662888,2612555596,60985993,2014,1,2612555596,minority,60985993,minority
662892,2612555596,1912451809,2014,2,2612555596,minority,1912451809,minority
662897,2612555596,2041863746,2014,4,2612555596,minority,2041863746,minority
662899,2612555596,2102276336,2014,1,2612555596,minority,2102276336,minority
662900,2612555596,2111782228,2014,1,2612555596,minority,2111782228,minority
662905,2612555596,2146568738,2014,1,2612555596,minority,2146568738,minority
662909,2612555596,2156123980,2014,1,2612555596,minority,2156123980,minority
668068,2621720624,1912451809,2016,1,2621720624,minority,1912451809,minority
668071,2621720624,2111782228,2016,1,2621720624,minority,2111782228,minority
668074,2621720624,2172143840,2016,1,2621720624,minority,2172143840,majority
671946,2631142876,1912451809,2013,1,2631142876,majority,1912451809,minority
671948,2631142876,2111782228,2013,1,2631142876,majority,2111782228,minority
671950,2631142876,2253773494,2013,1,2631142876,majority,2253773494,majority
681718,2652648597,1912451809,2015,1,2652648597,minority,1912451809,minority
681722,2652648597,2111782228,2015,1,2652648597,minority,2111782228,minority
681730,2652648597,2652648597,2016,1,2652648597,minority,2652648597,minority
698060,2703581392,1912451809,2016,1,2703581392,majority,1912451809,minority
698063,2703581392,2111782228,2016,1,2703581392,majority,2111782228,minority
698066,2703581392,2172143840,2016,1,2703581392,majority,2172143840,majority
708239,2736432802,60985993,2017,1,2736432802,majority,60985993,minority
708242,2736432802,1912451809,2017,1,2736432802,majority,1912451809,minority
708247,2736432802,2098470719,2017,1,2736432802,majority,2098470719,minority
708248,2736432802,2102276336,2017,1,2736432802,majority,2102276336,minority
708249,2736432802,2111782228,2017,1,2736432802,majority,2111782228,minority
708253,2736432802,2156123980,2017,1,2736432802,majority,2156123980,minority
708257,2736432802,2612555596,2017,1,2736432802,majority,2612555596,minority
716198,2766019381,1912451809,2013,1,2766019381,majority,1912451809,minority
716200,2766019381,2111782228,2013,1,2766019381,majority,2111782228,minority
716203,2766019381,2253773494,2013,1,2766019381,majority,2253773494,majority
716204,2766019381,2253773494,2016,1,2766019381,majority,2253773494,majority
716209,2766019381,2631142876,2016,1,2766019381,majority,2631142876,majority
716210,2766019381,2766019381,2016,1,2766019381,majority,2766019381,majority
720384,2781427284,82759890,2010,1,2781427284,majority,82759890,majority
720388,2781427284,1591126234,2010,1,2781427284,majority,1591126234,minority
720389,2781427284,1912451809,2010,1,2781427284,majority,1912451809,minority
720391,2781427284,2102276336,2010,1,2781427284,majority,2102276336,minority
720394,2781427284,2111782228,2010,1,2781427284,majority,2111782228,minority
720395,2781427284,2120094704,2010,1,2781427284,majority,2120094704,minority
720396,2781427284,2122225837,2011,1,2781427284,majority,2122225837,majority
720397,2781427284,2125462828,2011,1,2781427284,majority,2125462828,majority
720398,2781427284,2147255737,2011,1,2781427284,majority,2147255737,majority
720399,2781427284,2154142080,2011,1,2781427284,majority,2154142080,majority
720400,2781427284,2168674890,2011,1,2781427284,majority,2168674890,majority
720401,2781427284,2170094633,2010,1,2781427284,majority,2170094633,minority
720403,2781427284,2337005930,2010,1,2781427284,majority,2337005930,minority
720406,2781427284,2781427284,2011,1,2781427284,majority,2781427284,majority
725441,2799222587,1912451809,2013,1,2799222587,minority,1912451809,minority
725443,2799222587,2111782228,2013,1,2799222587,minority,2111782228,minority
728824,2872500995,60985993,2007,1,2872500995,majority,60985993,minority
728828,2872500995,1912451809,2007,1,2872500995,majority,1912451809,minority
728829,2872500995,1916474403,2007,1,2872500995,majority,1916474403,majority
728834,2872500995,2111782228,2007,2,2872500995,majority,2111782228,minority
728838,2872500995,2172143840,2007,1,2872500995,majority,2172143840,majority
737776,2943977775,1912451809,2019,1,2943977775,majority,1912451809,minority
741772,2971576562,1912451809,2019,1,2971576562,majority,1912451809,minority
742400,2974559580,1912451809,2018,1,2974559580,majority,1912451809,minority
742402,2974559580,2111782228,2018,2,2974559580,majority,2111782228,minority
742405,2974559580,2120094704,2018,1,2974559580,majority,2120094704,minority
742408,2974559580,2337005930,2018,1,2974559580,majority,2337005930,minority
746555,2998224698,1912451809,2018,1,2998224698,majority,1912451809,minority
746557,2998224698,2111782228,2018,2,2998224698,majority,2111782228,minority
746560,2998224698,2120094704,2018,1,2998224698,majority,2120094704,minority
746563,2998224698,2337005930,2018,1,2998224698,majority,2337005930,minority
